LE PIN LA GARENNE	2009-06-11 00:00:00	1
SEES	2009-06-11 00:00:00	1
SAINT MARTIN DE FONTENAY	2009-06-11 00:00:00	1
THEIX	2009-06-11 00:00:00	1
FRANQUEVILLE	2009-06-11 00:00:00	1
VERNIX	2009-06-11 00:00:00	1
LOUE	2009-06-11 00:00:00	1
BRETEUIL	2009-06-11 00:00:00	1
FATOUVILLE GRESTAIN	2009-06-11 00:00:00	2
FATOUVILLE GRESTAIN	2009-06-11 00:00:00	1
SAINTENY	2009-06-11 00:00:00	1
BOUCHEMAINE	2009-06-11 00:00:00	2
MONTIGNE LE BRILLANT	2009-06-11 00:00:00	3
MORDELLES	2009-06-11 00:00:00	1
MORDELLES	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
VALFRAMBERT	2009-06-12 00:00:00	1
SAINT CYR EN PAIL	2009-06-12 00:00:00	1
ECOS	2009-06-12 00:00:00	1
ST GEORGES D'ANNEBECQ	2009-06-12 00:00:00	2
ST GEORGES D'ANNEBECQ	2009-06-12 00:00:00	1
ST GEORGES D'ANNEBECQ	2009-06-12 00:00:00	1
ECOS	2009-06-12 00:00:00	1
PARIS	2009-06-12 00:00:00	1
PARIS	2009-06-12 00:00:00	1
SAINT POIS	2009-06-12 00:00:00	1
BADEN	2009-06-12 00:00:00	1
AMFREVILLE	2009-06-12 00:00:00	1
BELLOU EN HOULME	2009-06-12 00:00:00	1
YVRANDES	2009-06-12 00:00:00	1
YVRANDES	2009-06-12 00:00:00	1
DOMFRONT EN POIRAIE	2009-06-12 00:00:00	1
SAINT DENIS DE GASTINES	2009-06-12 00:00:00	1
LAILLY EN VAL	2009-06-12 00:00:00	1
PARIS	2009-06-12 00:00:00	1
BARENTON	2009-06-12 00:00:00	2
PRE EN PAIL ST SAMSON	2009-06-12 00:00:00	1
PRE EN PAIL ST SAMSON	2009-06-12 00:00:00	1
PRE EN PAIL ST SAMSON	2009-06-12 00:00:00	1
LE LUART	2009-06-12 00:00:00	1
MAY SUR ORNE	2009-06-12 00:00:00	2
VAL AU PERCHE	2009-06-15 00:00:00	1
MARTIGNE SUR MAYENNE	2009-06-15 00:00:00	1
ARGENTAN	2009-06-15 00:00:00	1
JUBLAINS	2009-06-15 00:00:00	1
COURGENARD	2009-06-15 00:00:00	2
LA LANDE SAINT SIMEON	2009-06-15 00:00:00	2
LA LANDE SAINT SIMEON	2009-06-15 00:00:00	1
MONTCHEVREL	2009-06-15 00:00:00	10
GRENAY	2009-06-15 00:00:00	1
CHAZE SUR ARGOS	2009-06-15 00:00:00	1
MAYENNE	2009-06-15 00:00:00	1
STE MARIE D ATTEZ	2009-06-15 00:00:00	3
MOUAZE	2009-06-15 00:00:00	2
LOIRON	2009-06-15 00:00:00	3
ATHIS DE L'ORNE	2009-06-15 00:00:00	5
BOURGOIN JALLIEU	2009-06-15 00:00:00	1
STE MARIE D ATTEZ	2009-06-15 00:00:00	2
LOIRON	2009-06-15 00:00:00	1
ATHIS DE L'ORNE	2009-06-15 00:00:00	1
LE PLESSIS GROHAN	2009-06-15 00:00:00	1
LE PLESSIS GROHAN	2009-06-15 00:00:00	1
BRISSAC LOIRE AUBANCE	2009-06-15 00:00:00	3
SAINT PAIR	2009-06-15 00:00:00	3
SAINT PAIR	2009-06-15 00:00:00	1
LANGRUNE SUR MER	2009-06-15 00:00:00	4
LANGRUNE SUR MER	2009-06-15 00:00:00	1
SAINT COSME EN VAIRAIS	2009-06-15 00:00:00	5
SAINT COSME EN VAIRAIS	2009-06-15 00:00:00	1
SAINT COSME EN VAIRAIS	2009-06-15 00:00:00	1
BRICQUEBOSQ	2009-06-15 00:00:00	5
BRICQUEBOSQ	2009-06-15 00:00:00	1
ANGERS	2009-06-16 00:00:00	1
ST GERMAIN DE LA COUDRE	2009-06-16 00:00:00	1
CONFLANS SAINTE HONORINE	2009-06-16 00:00:00	1
LISIEUX	2009-06-16 00:00:00	1
ALENCON	2009-06-16 00:00:00	1
ALENCON	2009-06-16 00:00:00	2
ALENCON	2009-06-16 00:00:00	1
ASTILLE	2009-06-16 00:00:00	3
ASTILLE	2009-06-16 00:00:00	2
ASTILLE	2009-06-16 00:00:00	1
ALENCON	2009-06-16 00:00:00	1
ALENCON	2009-06-16 00:00:00	3
ALENCON	2009-06-16 00:00:00	1
PROUSSY	2009-06-17 00:00:00	1
NOTRE DAME DE LIVOYE	2009-06-17 00:00:00	1
FOUGERES	2009-06-17 00:00:00	1
BRIOSNE LES SABLES	2009-06-17 00:00:00	1
FRENES	2009-06-17 00:00:00	1
GOUVILLE SUR MER	2009-06-17 00:00:00	1
SAINT SAUVEUR LE VICOMTE	2009-06-17 00:00:00	1
VIRE NORMANDIE	2009-06-17 00:00:00	1
BOIS ARNAULT	2009-06-17 00:00:00	1
CETON	2009-06-17 00:00:00	1
LA FERTE MACE	2009-06-17 00:00:00	1
FRANCHEVILLE	2009-06-17 00:00:00	1
AVRANCHES	2009-06-18 00:00:00	1
CAEN	2009-06-17 00:00:00	1
YVETOT BOCAGE	2009-06-17 00:00:00	1
SAINTE MARIE DES CHAMPS	2009-06-17 00:00:00	1
REFFUVEILLE	2009-06-17 00:00:00	2
REFFUVEILLE	2009-06-17 00:00:00	1
LAMBALLE	2009-06-17 00:00:00	2
LAMBALLE	2009-06-17 00:00:00	2
DOZULE	2009-06-17 00:00:00	1
CHANGE	2009-06-17 00:00:00	1
SAINT JOUIN BRUNEVAL	2009-06-17 00:00:00	1
BREUVILLE	2009-06-17 00:00:00	2
BREUVILLE	2009-06-17 00:00:00	1
CHANGE	2009-06-17 00:00:00	1
SENTILLY	2009-06-17 00:00:00	2
BACILLY	2009-06-17 00:00:00	7
BACILLY	2009-06-17 00:00:00	1
ECOMMOY	2009-06-18 00:00:00	9
TOUROUVRE	2009-06-18 00:00:00	1
TOUROUVRE	2009-06-18 00:00:00	1
ST PAIR SUR MER	2009-06-09 00:00:00	1
LONLAY L'ABBAYE	2009-06-10 00:00:00	1
BENOUVILLE	2009-06-10 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	1
SAINT LANGIS LES MORTAGNE	2009-06-11 00:00:00	2
OLIVET	2009-06-11 00:00:00	1
VALFRAMBERT	2009-06-12 00:00:00	1
SAINT CORNIER DES LANDES	2009-06-18 00:00:00	1
ROUESSE VASSE	2009-06-18 00:00:00	1
OLONNE SUR MER	2009-06-18 00:00:00	1
OLONNE SUR MER	2009-06-18 00:00:00	1
TALMONT SAINT HILAIRE	2009-06-18 00:00:00	1
SAINT MARTIN D'AUBIGNY	2009-06-18 00:00:00	1
SAINT MARTIN D'AUBIGNY	2009-06-18 00:00:00	1
SAINT MARTIN D'AUBIGNY	2009-06-18 00:00:00	1
SAINT MARTIN D'AUBIGNY	2009-06-18 00:00:00	1
LE NEUBOURG	2009-06-18 00:00:00	2
SAINT MARTIN D'AUBIGNY	2009-06-18 00:00:00	1
TALMONT SAINT HILAIRE	2009-06-18 00:00:00	1
SAINT AIGNAN DE CRAMESNIL	2009-06-18 00:00:00	1
SAINT AIGNAN DE CRAMESNIL	2009-06-18 00:00:00	3
GORRON	2009-06-18 00:00:00	4
CHEF DU PONT	2009-06-18 00:00:00	3
CHAMPFLEUR	2009-06-19 00:00:00	2
ST COSME EN VAIRAIS	2009-06-19 00:00:00	3
VIRE NORMANDIE	2009-06-19 00:00:00	3
VIRE NORMANDIE	2009-06-19 00:00:00	3
VIRE NORMANDIE	2009-06-19 00:00:00	2
TASSE	2009-06-19 00:00:00	1
PONTS	2009-06-22 00:00:00	1
MONTENAY	2009-06-22 00:00:00	1
LAVARDIN	2009-06-22 00:00:00	4
LA NEUVILLE CHANT D'OISEL	2009-06-22 00:00:00	1
CARPIQUET	2009-06-22 00:00:00	1
ST GEORGES DES GROSEILLERS	2009-06-22 00:00:00	2
LIGNIERES ORGERES	2009-06-22 00:00:00	1
SEMALLE	2009-06-22 00:00:00	1
SEMALLE	2009-06-22 00:00:00	1
LE MANS	2009-06-22 00:00:00	1
QUERQUEVILLE	2009-06-22 00:00:00	1
ST CHRISTOPHE DU BOIS	2009-06-22 00:00:00	1
TUFFE	2009-06-22 00:00:00	1
ST MARTIN DE LA LIEUE	2009-06-22 00:00:00	1
ST MARTIN DE LA LIEUE	2009-06-22 00:00:00	1
SOUGE LE GANELON	2009-06-22 00:00:00	1
ANNEBECQ	2009-06-22 00:00:00	1
FONTAINE LE BOURG	2009-06-22 00:00:00	2
FONTAINE LE BOURG	2009-06-22 00:00:00	1
NOGENT LE ROTROU	2009-06-22 00:00:00	1
SAINT HILAIRE DU HARCOUET	2009-06-23 00:00:00	1
EVRON	2009-06-23 00:00:00	2
LE TRONQUAY	2009-06-23 00:00:00	1
VERNEUIL SUR AVRE	2009-06-23 00:00:00	1
CHERBOURG EN COTENTIN	2009-06-23 00:00:00	1
VERNOUILLET	2009-06-23 00:00:00	1
ST MALO	2009-06-23 00:00:00	1
CAEN	2009-06-23 00:00:00	1
BOURG L'EVEQUE	2009-06-23 00:00:00	1
SAINT AUBIN DE BONNEVAL	2009-06-23 00:00:00	4
BOITRON	2009-06-23 00:00:00	2
PRE EN PAIL ST SAMSON	2009-06-12 00:00:00	1
COURGENARD	2009-06-15 00:00:00	1
PARIS	2009-06-24 00:00:00	1
CAMPBON	2009-06-24 00:00:00	1
CAMPBON	2009-06-24 00:00:00	1
SAINT PHILBERT SUR ORNE	2009-06-24 00:00:00	1
SAINT PIERRE LA VIEILLE	2009-06-24 00:00:00	1
ERCE PRES LIFFRE	2009-06-24 00:00:00	2
MIRS ERIGNE	2009-06-24 00:00:00	2
CORMELLES LE ROYAL	2009-06-24 00:00:00	1
HUISSEAU SUR MAUVES	2009-06-24 00:00:00	1
ST FRAIMBAULT	2009-06-24 00:00:00	1
ETUEFFONT	2009-06-24 00:00:00	1
CABOURG	2009-06-24 00:00:00	1
ST BRIEUC	2009-06-24 00:00:00	1
LE MANS	2009-06-24 00:00:00	2
MESSEI	2009-06-24 00:00:00	2
AHUILLE	2009-06-24 00:00:00	2
AHUILLE	2009-06-24 00:00:00	1
AHUILLE	2009-06-24 00:00:00	2
GUECELARD	2009-06-24 00:00:00	1
CHAMPAGNE	2009-06-24 00:00:00	1
CAEN	2009-06-24 00:00:00	1
VAROUVILLE	2009-06-24 00:00:00	1
VAROUVILLE	2009-06-24 00:00:00	1
VAROUVILLE	2009-06-24 00:00:00	1
QUETTREVILLE SUR SIENNE	2009-06-25 00:00:00	2
ALENCON	2009-06-16 00:00:00	1
SAINT OUEN LE BRISOULT	2009-06-25 00:00:00	10
CONDE SUR NOIREAU	2009-06-25 00:00:00	1
FALAISE	2009-06-25 00:00:00	1
CUVES	2009-06-25 00:00:00	1
MEZIDON CANON	2009-06-25 00:00:00	1
CHERBOURG OCTEVILLE	2009-06-25 00:00:00	1
CHERBOURG OCTEVILLE	2009-06-25 00:00:00	1
CHAMPSECRET	2009-06-25 00:00:00	1
LE HOULME	2009-06-25 00:00:00	3
LE HOULME	2009-06-25 00:00:00	1
CHATILLON SUR COLMONT	2009-06-25 00:00:00	1
ROMAGNY	2009-06-25 00:00:00	2
SAUSSEY	2009-06-25 00:00:00	4
SAUSSEY	2009-06-25 00:00:00	1
BRIOSNE LES SABLES	2009-06-17 00:00:00	1
SAUSSEY	2009-06-25 00:00:00	1
TOUROUVRE	2009-06-18 00:00:00	1
TOUROUVRE	2009-06-18 00:00:00	1
TOUROUVRE	2009-06-18 00:00:00	1
ST SEBASTIEN SUR LOIRE	2009-06-26 00:00:00	1
GRANVILLE	2009-06-26 00:00:00	1
MONTENAY	2009-06-26 00:00:00	1
MONTENAY	2009-06-26 00:00:00	1
SAINT MARS D'EGRENNE	2009-06-26 00:00:00	1
SAINT MARTIN LE BEAU	2009-06-26 00:00:00	1
SAUMUR	2009-06-26 00:00:00	1
ST LANGIS LES MORTAGNE	2009-06-26 00:00:00	1
WITTELSHEIM	2009-06-26 00:00:00	2
CONDE SUR NOIREAU	2009-06-25 00:00:00	1
CHAMPSECRET	2009-06-25 00:00:00	1
LE HOULME	2009-06-25 00:00:00	1
COURCY	2009-06-26 00:00:00	1
IFS	2009-06-26 00:00:00	1
IFS	2009-06-26 00:00:00	1
BREHAL	2009-06-26 00:00:00	1
FOUGERES	2009-06-26 00:00:00	2
FOUGERES	2009-06-26 00:00:00	1
LA FLECHE	2009-06-29 00:00:00	1
AMBRIERES LES VALLEES	2009-06-27 00:00:00	1
RUILLE LE GRAVELAIS	2009-06-27 00:00:00	1
RUILLE LE GRAVELAIS	2009-06-27 00:00:00	1
RUILLE LE GRAVELAIS	2009-06-27 00:00:00	3
CAEN	2009-06-27 00:00:00	2
LONGUENEE EN ANJOU	2009-06-19 00:00:00	1
CAMPBON	2009-06-27 00:00:00	1
LA SELLE LA FORGE	2009-06-27 00:00:00	2
GESTE	2009-06-27 00:00:00	1
CAEN	2009-06-29 00:00:00	5
TESSE FROULAY	2009-06-29 00:00:00	1
TESSE FROULAY	2009-06-29 00:00:00	1
DIEPPE	2009-06-29 00:00:00	1
DIEPPE	2009-06-29 00:00:00	1
BREHAL	2009-06-29 00:00:00	1
ALENCON	2009-06-29 00:00:00	1
LE MOLAY LITTRY	2009-06-29 00:00:00	1
SAINT DENIS DE GASTINES	2009-06-29 00:00:00	1
SABLONS SUR HUISNE	2009-06-29 00:00:00	2
ST GEORGES DES GROSEILLERS	2009-06-22 00:00:00	1
AHUILLE	2009-06-24 00:00:00	2
AHUILLE	2009-06-24 00:00:00	1
PAIMPOL	2009-06-29 00:00:00	3
CAEN	2009-06-29 00:00:00	4
ST PIERRE EN AUGE	2009-06-29 00:00:00	1
LISIEUX	2009-06-29 00:00:00	1
SILLE LE GUILLAUME	2009-06-29 00:00:00	5
CAEN	2009-06-27 00:00:00	1
CAEN	2009-06-29 00:00:00	1
LOLIF	2009-06-30 00:00:00	1
EVRON	2009-06-30 00:00:00	1
LA SELLE LA FORGE	2009-06-30 00:00:00	1
RAI	2009-06-30 00:00:00	1
LA FERRIERE AUX ETANGS	2009-06-30 00:00:00	1
COURCITE	2009-06-30 00:00:00	2
ARCONNAY	2009-06-30 00:00:00	1
BLOIS	2009-06-30 00:00:00	1
PONT L'EVEQUE	2009-06-30 00:00:00	1
PONT L'EVEQUE	2009-06-30 00:00:00	1
CHERISY	2009-06-30 00:00:00	1
CLECY	2009-06-30 00:00:00	1
LE RIBAY	2009-06-30 00:00:00	2
JAVENE	2009-06-30 00:00:00	2
GENNES VAL DE LOIRE	2009-06-30 00:00:00	3
GENNES VAL DE LOIRE	2009-06-30 00:00:00	1
LA BARRE DE MONTS	2009-07-01 00:00:00	6
LA BARRE DE MONTS	2009-07-01 00:00:00	1
SAINT ANDRE DE L'EURE	2009-07-01 00:00:00	1
ECHAUFFOUR	2009-07-01 00:00:00	1
LOLIF	2009-06-30 00:00:00	1
LA FERRIERE AUX ETANGS	2009-07-01 00:00:00	2
ST GEORGES DES GROSEILLERS	2009-07-01 00:00:00	1
SOULEUVRE EN BOCAGE	2009-07-01 00:00:00	1
TOURLAVILLE	2009-07-01 00:00:00	1
LE RIBAY	2009-06-30 00:00:00	1
ST EVROULT ND DU BOIS	2009-07-01 00:00:00	1
LA BARRE DE MONTS	2009-07-01 00:00:00	1
PORNIC	2009-07-01 00:00:00	1
SAINT XANDRE	2009-07-01 00:00:00	4
SAINT XANDRE	2009-07-01 00:00:00	2
ARNAGE	2009-07-02 00:00:00	1
MAMERS	2009-07-02 00:00:00	1
MAMERS	2009-07-02 00:00:00	1
MAMERS	2009-07-02 00:00:00	1
LE MOLAY LITTRY	2009-07-02 00:00:00	1
CONDE SUR NOIREAU	2009-07-02 00:00:00	1
LAIZE LA VILLE	2009-07-03 00:00:00	1
LA CHAPELLE DU BOIS	2009-07-03 00:00:00	1
LA CHAPELLE DU BOIS	2009-07-03 00:00:00	1
CRAON	2009-07-03 00:00:00	1
MESLAY DU MAINE	2009-07-07 00:00:00	3
MESLAY DU MAINE	2009-07-07 00:00:00	1
MESLAY DU MAINE	2009-07-07 00:00:00	1
VILLAINES LA JUHEL	2009-07-03 00:00:00	1
VILLAINES LA JUHEL	2009-07-03 00:00:00	1
ALENCON	2009-07-03 00:00:00	1
ALENCON	2009-07-03 00:00:00	1
ST NOLFF	2009-07-03 00:00:00	2
CAMBERNON	2009-07-06 00:00:00	1
ISIGNY LE BUAT	2009-07-06 00:00:00	1
MONTESSON	2009-07-06 00:00:00	1
CHATEAU D'OLONNE	2009-07-06 00:00:00	1
DENAIN	2009-07-06 00:00:00	2
SAINT MARTIN DE LANDELLES	2009-07-06 00:00:00	2
CERENCES	2009-07-06 00:00:00	1
QUEBRIAC	2009-07-06 00:00:00	1
VALDALLIERE	2009-07-06 00:00:00	1
VALDALLIERE	2009-07-06 00:00:00	1
VALDALLIERE	2009-07-06 00:00:00	1
HAUTE GOULAINE	2009-07-06 00:00:00	1
HAUTE GOULAINE	2009-07-06 00:00:00	3
ST DENIS LE VETU	2009-07-06 00:00:00	2
COUVILLE	2009-07-06 00:00:00	1
CANY BARVILLE	2009-07-06 00:00:00	1
CANY BARVILLE	2009-07-06 00:00:00	1
ARGENTRE DU PLESSIS	2009-07-06 00:00:00	4
CAEN	2009-07-07 00:00:00	1
ALENCON	2009-07-07 00:00:00	1
SAINT MARS SUR COLMONT	2009-07-08 00:00:00	1
SEMALLE	2009-06-22 00:00:00	1
ARGENTRE DU PLESSIS	2009-07-06 00:00:00	1
COLOMBELLES	2009-07-07 00:00:00	1
SEVREMOINE	2009-07-07 00:00:00	1
BAZOCHES SUR HOENE	2009-07-07 00:00:00	1
ST PIERRE D'ENTREMONT	2009-07-07 00:00:00	1
ST PIERRE D'ENTREMONT	2009-07-07 00:00:00	1
SAINT ANDRE DE L'EURE	2009-07-01 00:00:00	1
CHAMPFREMONT	2009-07-07 00:00:00	1
AUBE	2009-07-07 00:00:00	1
AUBE	2009-07-07 00:00:00	1
TROARN	2009-07-08 00:00:00	1
BREZOLLES	2009-07-08 00:00:00	1
TURRETOT	2009-07-08 00:00:00	2
ST AUBIN SUR QUILLEBEUF	2009-07-08 00:00:00	1
SAINT GEORGES DU VIEVRE	2009-07-08 00:00:00	1
BEAUNE LA ROLANDE	2009-07-08 00:00:00	2
BEAUNE LA ROLANDE	2009-07-08 00:00:00	2
SAINTE OPPORTUNE	2009-06-03 00:00:00	1
SAINTE OPPORTUNE	2009-06-03 00:00:00	1
LA FONTAINE SAINT MARTIN	2009-07-08 00:00:00	1
GAUDREVILLE LA RIVIERE	2009-07-08 00:00:00	3
LASSAY LES CHATEAUX	2009-07-08 00:00:00	1
AVRILLY	2009-07-08 00:00:00	2
PORT BRILLET	2009-07-08 00:00:00	2
CHAMPSECRET	2009-07-08 00:00:00	6
DAMMARIE	2009-07-09 00:00:00	1
LA MILESSE	2009-07-09 00:00:00	2
GAUDREVILLE LA RIVIERE	2009-07-08 00:00:00	1
AVRILLY	2009-07-08 00:00:00	1
CHAMPSECRET	2009-07-08 00:00:00	1
MOREE	2009-07-09 00:00:00	2
GOUPILLIERES	2009-07-09 00:00:00	2
COURTOMER	2009-07-09 00:00:00	1
CONTEST	2009-07-09 00:00:00	1
CONTEST	2009-07-09 00:00:00	1
CONTEST	2009-07-09 00:00:00	1
SEIGNEULLES	2009-07-09 00:00:00	1
MONTIVILLIERS	2009-07-09 00:00:00	2
MONTIVILLIERS	2009-07-09 00:00:00	2
MAMERS	2009-07-09 00:00:00	1
VILLERS CANIVET	2009-07-09 00:00:00	1
VILLERS CANIVET	2009-07-09 00:00:00	1
PONTVALLAIN	2009-07-09 00:00:00	3
ETERVILLE	2009-07-09 00:00:00	6
ETERVILLE	2009-07-09 00:00:00	1
VILLERS CANIVET	2009-07-09 00:00:00	1
VILLERS CANIVET	2007-06-28 00:00:00	1
ETERVILLE	2009-07-09 00:00:00	2
PONTVALLAIN	2009-07-09 00:00:00	2
LA CORNUAILLE	2009-07-10 00:00:00	1
TINCHEBRAY BOCAGE	2009-07-10 00:00:00	2
TINCHEBRAY BOCAGE	2009-07-10 00:00:00	1
PARIS	2009-07-10 00:00:00	2
VILLEZ SUR LE NEUBOURG	2009-07-10 00:00:00	2
SAINT GERMAIN DU CORBEIS	2009-07-10 00:00:00	1
BERNIERES SUR MER	2009-07-10 00:00:00	1
BERNIERES SUR MER	2009-07-10 00:00:00	1
VAIGES	2009-07-10 00:00:00	1
CONNERRE	2009-07-10 00:00:00	3
LES PONTS DE CE	2009-07-10 00:00:00	1
FALAISE	2009-07-10 00:00:00	1
FALAISE	2009-07-10 00:00:00	1
DOMFRONT EN POIRAIE	2009-07-10 00:00:00	1
TEILLAY	2009-07-10 00:00:00	1
MOITRON SUR SARTHE	2009-07-13 00:00:00	1
MONTSIRS	2009-07-13 00:00:00	1
AZE	2009-07-13 00:00:00	1
SAINT MANVIEU BOCAGE	2009-07-13 00:00:00	1
BRETTEVILLE SUR LAIZE	2009-07-13 00:00:00	1
LE MANS	2009-07-13 00:00:00	1
THUIT HEBERT	2009-07-13 00:00:00	1
LOUAILLES	2009-07-13 00:00:00	2
MONTREUIL	2009-07-13 00:00:00	1
BRETTEVILLE SUR ODON	2009-07-13 00:00:00	1
VIREY	2009-07-13 00:00:00	1
SAINT FRAIMBAULT	2009-07-13 00:00:00	2
SABLE SUR SARTHE	2009-07-13 00:00:00	5
VIERVILLE SUR MER	2009-07-13 00:00:00	6
VIERVILLE SUR MER	2009-07-13 00:00:00	1
PLOURHAN	2009-07-15 00:00:00	1
FLERS	2009-07-15 00:00:00	1
FLERS	2009-07-15 00:00:00	2
LE BOURGNEUF LA FORET	2009-07-15 00:00:00	1
SAINT GEORGES DE REINTEMBAULT	2009-07-15 00:00:00	1
SAINTE MARIE OUTRE L'EAU	2009-07-15 00:00:00	1
SARGE LES LE MANS	2009-07-15 00:00:00	1
LA FERTE MACE	2009-07-15 00:00:00	1
LE PAS	2009-07-16 00:00:00	1
SAINT CYR DU BAILLEUL	2009-07-16 00:00:00	1
LE MANS	2009-07-16 00:00:00	1
LIEURON	2009-07-16 00:00:00	1
MAISONS LAFFITTE	2009-07-16 00:00:00	1
LISIEUX	2009-07-16 00:00:00	1
LA MILESSE	2009-07-09 00:00:00	1
MIEUXCE	2009-07-16 00:00:00	1
CONLIE	2009-07-16 00:00:00	2
RENNES	2009-07-16 00:00:00	2
RENNES	2009-07-16 00:00:00	2
HAMBERS	2009-07-16 00:00:00	1
SAINTE MARIE OUTRE L'EAU	2009-07-16 00:00:00	1
CHEMAZE	2009-07-16 00:00:00	1
CHEMAZE	2009-07-16 00:00:00	1
ST MALO	2009-07-16 00:00:00	1
SAINT MARTIN L'AIGUILLON	2009-07-16 00:00:00	1
CHELUN	2009-07-16 00:00:00	1
SAINT MARTIN DE FONTENAY	2009-07-16 00:00:00	5
BEAUMONT SUR SARTHE	2009-07-16 00:00:00	2
BEAUMONT SUR SARTHE	2009-07-16 00:00:00	3
BEAUMONT SUR SARTHE	2009-07-16 00:00:00	1
BEAUMONT SUR SARTHE	2009-07-16 00:00:00	1
MONTAIGU LA BRISETTE	2009-07-17 00:00:00	1
CHERBOURG	2009-07-17 00:00:00	1
NANTES	2009-07-17 00:00:00	1
TORCE VIVIERS EN CHARNIE	2009-07-17 00:00:00	1
RUEIL LA GADELIERE	2009-07-17 00:00:00	2
PLOUFRAGAN	2009-07-17 00:00:00	1
AUBE	2009-07-17 00:00:00	1
LANDIVY	2009-07-17 00:00:00	2
TOURLAVILLE	2009-07-17 00:00:00	1
GENILLE	2009-07-17 00:00:00	1
FONTAINE HENRY	2009-07-17 00:00:00	1
PLOUEDERN	2009-07-17 00:00:00	1
PLOUEDERN	2009-07-17 00:00:00	1
PLOUEDERN	2009-07-17 00:00:00	1
CHAVAGNE	2009-07-17 00:00:00	1
ST GERMAIN LE GUILLAUME	2009-07-17 00:00:00	1
ST GERMAIN LE GUILLAUME	2009-07-17 00:00:00	1
RICARVILLE	2009-07-17 00:00:00	2
TOURLAVILLE	2009-07-17 00:00:00	4
TOURLAVILLE	2009-07-17 00:00:00	1
GORRON	2009-07-20 00:00:00	1
RENNES	2009-07-20 00:00:00	1
CHERBOURG	2009-07-20 00:00:00	1
BUAIS	2009-07-20 00:00:00	1
RENNES	2009-07-20 00:00:00	1
FALAISE	2009-07-20 00:00:00	1
MAYENNE	2009-07-20 00:00:00	2
CAMBES EN PLAINE	2009-07-20 00:00:00	4
MONTIVILLIERS	2009-07-09 00:00:00	1
VILLERS CANIVET	2009-07-09 00:00:00	1
LE HAVRE	2009-07-20 00:00:00	1
LE HAVRE	2009-07-20 00:00:00	1
CAEN	2009-07-20 00:00:00	2
SAINT ANTONIN DE SOMMAIRE	2009-07-20 00:00:00	1
SAINT ANTONIN DE SOMMAIRE	2009-07-20 00:00:00	1
SAINT ANTONIN DE SOMMAIRE	2009-07-20 00:00:00	1
COUERON	2009-07-20 00:00:00	1
COLOMBELLES	2009-07-20 00:00:00	1
ILLIERS COMBRAY	2009-07-20 00:00:00	1
PERROU	2009-07-20 00:00:00	2
MANSIGNE	2009-07-20 00:00:00	1
BRETTEVILLE L'ORGUEILLEUSE	2009-07-20 00:00:00	1
SAINT MARS LA BRIERE	2009-07-20 00:00:00	1
LES MONTS D ANDAINE	2009-07-20 00:00:00	3
ENTRAMMES	2009-07-20 00:00:00	4
CLOHARS CARNOET	2009-07-20 00:00:00	1
MONDEVILLE	2009-07-20 00:00:00	1
MONDEVILLE	2009-07-20 00:00:00	1
MONDEVILLE	2009-07-20 00:00:00	1
MONDEVILLE	2009-07-20 00:00:00	1
MONDEVILLE	2009-07-20 00:00:00	1
MONDEVILLE	2009-07-20 00:00:00	1
SAINT BERTHEVIN LA TANNIERE	2009-07-20 00:00:00	4
BRILLEVAST	2009-07-20 00:00:00	1
BRILLEVAST	2009-07-20 00:00:00	1
BRILLEVAST	2009-07-20 00:00:00	1
BRILLEVAST	2009-07-20 00:00:00	1
BRILLEVAST	2009-07-20 00:00:00	1
CHERRE	2009-07-21 00:00:00	1
LA CHAPELLE MONTLIGEON	2009-07-21 00:00:00	1
SILLE LE GUILLAUME	2009-07-21 00:00:00	1
MENIL ERREUX	2009-07-21 00:00:00	1
ST AUBIN LES ELBEUF	2009-07-21 00:00:00	1
LE MANS	2009-07-21 00:00:00	3
ISIGNY LE BUAT	2009-07-21 00:00:00	1
QUEVERT	2009-07-21 00:00:00	1
SAINT GONDRAN	2009-07-21 00:00:00	1
VALLON SUR GEE	2009-07-21 00:00:00	1
VALLON SUR GEE	2009-07-21 00:00:00	1
VARRAINS	2009-07-21 00:00:00	1
STE HONORINE LA GUILLAUME	2009-07-21 00:00:00	1
STE HONORINE LA GUILLAUME	2009-07-21 00:00:00	1
ARGENTRE	2009-07-21 00:00:00	1
LA MILESSE	2009-07-21 00:00:00	2
COUESMES VAUCE	2009-07-21 00:00:00	1
SAINT MARS LA BRIERE	2009-07-20 00:00:00	1
LES MONTS D ANDAINE	2009-07-20 00:00:00	1
ENTRAMMES	2009-07-20 00:00:00	1
CAEN	2009-07-21 00:00:00	1
LA CHAPELLE CRAONNAISE	2009-07-21 00:00:00	6
LOUAILLES	2009-07-13 00:00:00	1
LA MILESSE	2009-07-21 00:00:00	1
BRILLEVAST	2009-07-20 00:00:00	1
MAISONS LAFFITTE	2009-07-16 00:00:00	1
BODILIS	2009-07-22 00:00:00	1
